SP_ID;AGEFLOW_MAX;AGEFLOW_MIN;APOM;CATTLE;CHANGE_TENDENCY_INDK;CLONAab;CLONAbel;CLONRATE;CNRATIO;C_Plant;DEER;DIASPTYPE;DICH;DISP;DISP_INDK;DISP_VITTOZ;DNA;ECOLOGICAL_GRP_INDK;ELLAER_INDK;ELLAER_INDK_VAR;ELLCONT;ELLCONT_INDK;ELLHUMUS_INDK;ELLHUMUS_INDK_VAR;ELLLITE;ELLMOIST;ELLMOIST_INDK;ELLMOIST_INDK_VAR;ELLMOISTVAR_INDK;ELLNIT;ELLNIT_INDK_VAR;ELLPH;ELLREAC_INDK;ELLREAC_INDK_VAR;ELLSALT;ELLSALT_INDK;ELLTEMP;ELLTEMP_INDK;ENDEM;FECUNDITY;FLONSET_END_INDK;FRUIT;GERMRATE;GERMREQ;GRAZ;GROWTHF;IMMIG_INVASIV_INDK;INFLO_DETAIL;INFLO_SIMPLE;L_ANAT;L_ANGLE;L_AREA;LATSPR;LCCp;LD13C;LD15N;LDMC;L_DRYM;Leaf_T_Strength;L_FORM;L_FRESHM;LIFESPAN;LKC;L_LONG;LNC;LPC;LPERST_INDK;L_THICK;MAX_AGE;MEDIC_POISON_FX_INDK;MOW;MOW_TOLERANCE_INDK;MYCORR;NATURAL;NBCHROM;N_Plant;NUTR;Palatability;PL_H_flora_MIN;PLOIDY;PL_REPR_H;PL_VEG_H;PL_VEG_H_max;POLL_2ND_INDK;POLL_MAIN_INDK;REPROD_INDK;REPSTRAT;ROOT_DEPTH_INDK;ROOTMET;ROSET;SEEDH;SEEDL;SEED_LONGEVITY_INDK;SEEDM;SEEDPROD;SEEDW;SLA;TAPROOT;WOODY
15332;NA;2;NA;NA;=;Stolons;Stem-derived_rhizomes;6;NA;NA;NA;generative_dispersule_germinule_one-seeded_generative_dispersule;NA;Unassisted_dispersal;endochory_meteorochory;6;NA;pioneer_plants_of_low_elevation;1;small_variation_(I);3;2;2;large_variation_(II);7;7;3.5;large_variation_(II);3;6.5;large_variation_(II);6.5;3;large_variation_(II);0;NA;5;3.5;NA;NA;August;Caryopsis;NA;Immediate_germination;NA;NA;idiochorophytes_or_indigenes;panicle_of_spikelets;panicle;NA;NA;3.2;NA;NA;NA;NA;243.64;0.009945;NA;NA;NA;pluriennial;NA;NA;NA;NA;wintergreen;NA;NA;edible;NA;4;Arbuscular_AM;Indigenous;NA;NA;Chlorophyllian;3;50;NA;70;65;90;NA;anemogamous;hermaphroditic_and_normal_sexual;Polycarpic;3;NA;Erosulate_plant;0.25;1;2;0.089;NA;0.25;22.93;no;Herbaceous
15351;5;3;NA;intermediate_to_high_forage_value;=;NA;NA;NA;NA;NA;NA;NA;NA;Wind_dispersal;meteorochory;5;NA;mountain_plants;1;large_variation_(II);NA;4;2;large_variation_(II);8;8;2.5;small_variation_(I);1;NA;small_variation_(I);4;2;small_variation_(I);NA;NA;6;1;NA;6000;August;Caryopsis;48;NA;moderately_tolerant;graminoids;idiochorophytes_or_indigenes;panicle_of_spikelets;panicle;mesomorphic_scleromorphic;80;0.6;10;NA;NA;NA;NA;NA;NA;grass-like;NA;pluriennial;NA;summer_green;NA;NA;decidous;0.12;NA;edible;sensitive;2;NA;Indigenous;7;NA;Chlorophyllian;3;8;tetraploid;7.5;6;15;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;Hemirosette_plant;0.34;3.5;NA;0.1;NA;0.44;11.8;NA;Herbaceous
15356;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;one-seeded_generative_dispersule;NA;Wind_dispersal;meteorochory;3;NA;mountain_plants;3;large_variation_(II);5;2;1;large_variation_(II);7.5;NA;3;large_variation_(II);1;5;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;2.5;NA;NA;September;Caryopsis;NA;Immediate_germination;NA;NA;idiochorophytes_or_indigenes;panicle_of_spikelets;panicle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;grass-like;NA;pluriennial;NA;summer_green;NA;NA;decidous;NA;NA;edible;NA;2;Arbuscular_AM;Indigenous;7;NA;Chlorophyllian;NA;20;hexaploid;30;22.5;40;NA;anemogamous;hermaphroditic_and_normal_sexual;Polycarpic;NA;NA;Erosulate_plant_Hemirosette_plant;NA;2.5;NA;NA;NA;NA;NA;NA;Herbaceous
15381;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;2;small_variation_(I);NA;4;3;small_variation_(I);NA;NA;2;small_variation_(I);3;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;4.5;NA;NA;August;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;wintergreen;NA;NA;edible;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15394;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;6;weeds_and_ruderal_plants;2;small_variation_(I);NA;2;1;large_variation_(II);NA;NA;1;small_variation_(I);1;NA;large_variation_(II);NA;2;large_variation_(II);NA;NA;NA;4.5;NA;NA;September;NA;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous_pre-summergreen;NA;NA;edible;NA;NA;NA;NA;14;NA;NA;NA;NA;tetraploid;NA;NA;NA;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15396;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Wind_dispersal;endochory_meteorochory;6;12.1;weeds_and_ruderal_plants;2;small_variation_(I);2;2;1;large_variation_(II);8.5;2;1;small_variation_(I);1;1;large_variation_(II);4;2;large_variation_(II);NA;NA;6;4.5;NA;NA;September;Caryopsis;NA;Dry_storage;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;panicle_of_spikelets;panicle;mesomorphic;NA;NA;NA;NA;NA;NA;NA;NA;NA;grass-like;NA;annual;NA;spring_green;NA;NA;decidous_pre-summergreen;NA;NA;edible;NA;NA;Arbuscular_AM;Indigenous;7;NA;Chlorophyllian;NA;12;diploid_tetraploid;NA;20;30;NA;anemogamous;hermaphroditic_and_normal_sexual;Monocarpic;NA;NA;Hemirosette_plant;NA;NA;NA;NA;NA;NA;NA;NA;Herbaceous
15398;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;2;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4.5;NA;NA;August;NA;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;panicle_of_spikelets;panicle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous_pre-summergreen;NA;NA;edible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15402;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Wind_dispersal;endochory_meteorochory;6;NA;NA;2;small_variation_(I);NA;2;1;large_variation_(II);8;NA;1;small_variation_(I);1;NA;large_variation_(II);NA;2;large_variation_(II);NA;salt_tolerant;NA;5;NA;NA;June;Caryopsis;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pre-summergreen;NA;NA;edible;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;15;NA;NA;20;30;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;0.047257576;NA;NA;NA;NA;Herbaceous
15406;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Wind_dispersal;endochory_meteorochory;6;4.5;weeds_and_ruderal_plants;2;small_variation_(I);NA;2;1;small_variation_(I);6;NA;1;small_variation_(I);1;NA;large_variation_(II);NA;1;small_variation_(I);NA;salt_dependant;NA;5;NA;NA;July;Caryopsis;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;panicle_of_spikelets;panicle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;grass-like;NA;annual;NA;NA;NA;NA;pre-summergreen;NA;NA;edible;NA;NA;NA;Indigenous;7;NA;Chlorophyllian;NA;15;diploid;NA;22;35;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;Hemirosette_plant;NA;1;NA;0.05;NA;NA;NA;NA;Herbaceous
15415;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;generative_dispersule_one-seeded_generative_dispersule;NA;Wind_dispersal;endochory_meteorochory;6;4.4;weeds_and_ruderal_plants;2;small_variation_(I);2;1;1;small_variation_(I);8;2;1.5;small_variation_(I);1;1.5;large_variation_(II);3;2;large_variation_(II);0;NA;6;4.5;NA;NA;June;Caryopsis;NA;Dry_storage;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;panicle_of_spikelets;panicle;scleromorphic;NA;0.08;NA;NA;NA;NA;267.915;0.000814286;NA;grass-like;NA;annual;NA;spring_green;NA;NA;decidous_pre-summergreen;NA;NA;edible;NA;NA;Arbuscular_AM;Indigenous;7;NA;Chlorophyllian;NA;6;diploid;12.5;10;13;NA;anemogamous;hermaphroditic_and_normal_sexual;Monocarpic;1;NA;Hemirosette_plant;0.29;2;2;0.168;NA;1.54;17.4;NA;Herbaceous
15416;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;panicle_of_spikelets;panicle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15425;NA;NA;NA;NA;>;Rooting_stems_Stolons;NA;6;NA;NA;NA;one-seeded_generative_dispersule;protogynous;Hydrochory_Wind_dispersal;endochory_meteorochory;6;NA;wetland_plants;1;small_variation_(I);5;2;2;small_variation_(I);8;9;5;large_variation_(II);3;8;small_variation_(I);4;3;small_variation_(I);0;salt_tolerant;NA;3;NA;NA;September;Caryopsis;NA;NA;NA;NA;idiochorophytes_or_indigenes;spike_of_spikelets;spike;helomorphic;NA;3.37;NA;NA;NA;NA;173.84;0.0132;NA;grass-like;NA;annual_pluriennial;NA;summer_green;NA;NA;decidous_wintergreen;NA;NA;edible;NA;2;NA;Indigenous;7;NA;Chlorophyllian;NA;25;diploid;17.5;25;40;NA;autogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;Erosulate_plant_Hemirosette_plant;0.57;2.13;4;0.1585;NA;1.18;24.79;no;Herbaceous
15427;5;3;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Wind_dispersal;meteorochory;5;NA;NA;2;small_variation_(I);NA;4;2;large_variation_(II);8;NA;3;small_variation_(I);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;1.5;NA;7500;August;Caryopsis;NA;NA;NA;graminoids;idiochorophytes_or_indigenes;spike_of_spikelets;spike;NA;20;1.90935654;20;NA;NA;NA;245.8744152;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;0.2;NA;edible;NA;3;NA;Indigenous;NA;NA;Chlorophyllian;3;13;NA;NA;12.5;30;NA;anemogamous;hermaphroditic_and_normal_sexual;Polycarpic;NA;NA;NA;NA;NA;NA;0.207777778;NA;NA;17.10972504;NA;Herbaceous
15429;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;germinule_one-seeded_generative_dispersule;protogynous;Wind_dispersal;meteorochory;6;NA;NA;2;small_variation_(I);2;2;2;small_variation_(I);8;7;4;large_variation_(II);2;5;small_variation_(I);7;3;small_variation_(I);3;salt_tolerant;6;4;NA;NA;September;Caryopsis;NA;NA;NA;NA;idiochorophytes_or_indigenes;spike_of_spikelets;spike;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;grass-like;NA;pluriennial;NA;persistent_green;NA;NA;partly_wintergreen;NA;NA;edible;NA;2;NA;Indigenous;7;NA;Chlorophyllian;NA;25;diploid;40;31.5;50;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;Hemirosette_plant;NA;1.5;NA;0.4584;NA;NA;NA;NA;Herbaceous
15438;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;protogynous;Wind_dispersal;meteorochory;7;11.7;weeds_and_ruderal_plants;1;small_variation_(I);NA;2;2;small_variation_(I);8;NA;3;large_variation_(II);3;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;4.5;NA;NA;June;Caryopsis;NA;NA;NA;NA;idiochorophytes_or_indigenes;spike_of_spikelets;spike;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;grass-like;NA;annual;NA;NA;NA;NA;decidous_wintergreen;NA;NA;edible;NA;2;NA;Indigenous;7;NA;Chlorophyllian;NA;20;diploid;30;30;45;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;Hemirosette_plant;NA;4;NA;NA;NA;NA;NA;NA;Herbaceous
15450;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;meteorochory;NA;NA;NA;2;large_variation_(II);NA;2;2;small_variation_(I);NA;NA;1;small_variation_(I);2;NA;large_variation_(II);NA;3;large_variation_(II);NA;NA;NA;5;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15463;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;epichory_meteorochory;NA;NA;NA;2;small_variation_(I);NA;1;1;small_variation_(I);NA;NA;1.5;large_variation_(II);3;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;4.5;NA;NA;September;NA;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous_wintergreen;NA;NA;edible;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;2;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
15466;5;3;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Wind_dispersal;endochory_meteorochory;7;NA;mountain_plants;2;small_variation_(I);NA;3;2;small_variation_(I);8;NA;3;large_variation_(II);1;NA;small_variation_(I);NA;3;large_variation_(II);NA;NA;NA;1.5;NA;1050;July;Caryopsis;NA;NA;NA;graminoids;idiochorophytes_or_indigenes;panicle_of_spikelets;panicle;NA;50;2.8;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;wintergreen;0.08;NA;medicinal_poisonous_for_individual_animal_species;NA;4;NA;Indigenous;NA;NA;Chlorophyllian;3;15;NA;NA;19;30;NA;NA;hermaphroditic_and_normal_sexual;NA;1.5;NA;NA;NA;NA;NA;0.54;NA;NA;18;NA;Herbaceous
15467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15477;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;one-seeded_generative_dispersule;NA;Wind_dispersal;boleochory_endochory;6;NA;weeds_and_ruderal_plants;3;small_variation_(I);3;3;1;small_variation_(I);9;3.5;2.5;small_variation_(I);1;3.5;small_variation_(I);6;3;small_variation_(I);3;salt_tolerant;7;4.5;NA;NA;July;Caryopsis;NA;Dry_storage;NA;NA;archaeophytes;panicle_of_spikelets;panicle;mesomorphic;NA;0.365;NA;NA;NA;NA;274.885;7,00E-04;NA;grass-like;NA;annual;NA;overwintering_green;NA;NA;decidous_pre-summergreen;NA;NA;edible;NA;NA;NA;Indigenous;7;NA;Chlorophyllian;NA;20;diploid;27.5;17;50;NA;anemogamous;hermaphroditic_and_normal_sexual;Monocarpic;NA;NA;Hemirosette_plant;NA;1.35;NA;0.15;NA;NA;37.5;NA;Herbaceous
15478;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;generative_dispersule_germinule_one-seeded_generative_dispersule;homogamous;Wind_dispersal;endochory_meteorochory;6;8.1;weeds_and_ruderal_plants;3;small_variation_(I);4;4;2;small_variation_(I);7;5;2.5;small_variation_(I);1;5;large_variation_(II);5;2;small_variation_(I);0;NA;6;4;NA;NA;August;Caryopsis;NA;NA;NA;NA;archaeophytes;panicle_of_spikelets;panicle;mesomorphic;NA;7.575;NA;NA;NA;NA;252;0.043953436;NA;grass-like;NA;annual;NA;overwintering_green;NA;NA;pre-summergreen;NA;NA;edible;NA;NA;NA;Indigenous;7;NA;Chlorophyllian;NA;50;diploid;65;65;95;NA;anemogamous_autogamous;hermaphroditic_and_normal_sexual;NA;2.5;NA;Hemirosette_plant;0.35;5.1;4;0.09;NA;0.42;17.3;NA;Herbaceous
15481;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Exozoochory_Wind_dispersal;meteorochory;7;NA;NA;1;small_variation_(I);NA;2;2;small_variation_(I);7;NA;2;small_variation_(I);2;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;4.5;NA;NA;July;Caryopsis;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_before_1500_AD;panicle_of_spikelets;panicle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;NA;NA;2;NA;Indigenous;NA;NA;Chlorophyllian;NA;70;NA;NA;90;120;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Herbaceous
15492;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;Wind_dispersal;meteorochory;5;2.8;wetland_plants;2;small_variation_(I);NA;2;2;small_variation_(I);8;NA;4;small_variation_(I);3;NA;small_variation_(I);NA;3;small_variation_(I);NA;salt_dependant;NA;5;NA;NA;November;Caryopsis;NA;NA;NA;NA;neophytes;panicle_of_spikelets;panicle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;NA;NA;medicinal;NA;1;NA;Exogenous;NA;NA;Chlorophyllian;NA;200;NA;NA;400;500;NA;entomogamous;hermaphroditic_and_normal_sexual;NA;2.5;NA;NA;NA;NA;NA;0.1;NA;NA;NA;NA;Suffrutescent
15509;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;one-seeded_generative_dispersule;NA;Exozoochory_Wind_dispersal;meteorochory;5;8.9;NA;2;small_variation_(I);NA;4;2;small_variation_(I);7;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;2;large_variation_(II);NA;salt_dependant;NA;4.5;NA;NA;August;Caryopsis;NA;NA;NA;NA;archaeophytes;panicle_of_spikelets;panicle;NA;NA;1.19;NA;NA;NA;NA;232;4.82e-06;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;NA;NA;1;NA;Indigenous;14;NA;Chlorophyllian;NA;40;tetraploid;NA;39;80;NA;anemogamous;hermaphroditic_and_normal_sexual;Monocarpic;NA;NA;NA;1.825;18.01;NA;7;NA;2.655;25.2;NA;Herbaceous
15545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dysochory_endochory;NA;NA;NA;1;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;2.5;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4;NA;NA;August;NA;NA;NA;NA;NA;young_species_(archaeophytes);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous_wintergreen;NA;NA;edible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;autogamous;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15560;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;generative_dispersule_germinule_one-seeded_generative_dispersule;homogamous;NA;dysochory_endochory;NA;25.8;weeds_and_ruderal_plants;2;small_variation_(I);NA;2;2;small_variation_(I);7;5;2.5;small_variation_(I);1;7;small_variation_(I);7;3;small_variation_(I);0;NA;NA;4;NA;NA;August;NA;NA;NA;NA;NA;young_species_(archaeophytes);panicle_of_spikelets;panicle;mesomorphic;NA;43.43;NA;NA;NA;NA;188.89;0.168865;NA;grass-like;NA;annual;NA;summer_green;NA;NA;decidous_wintergreen;NA;NA;edible;NA;NA;NA;NA;7;NA;NA;NA;NA;hexaploid;109;96;NA;NA;anemogamous_autogamous;hermaphroditic_and_normal_sexual;Monocarpic;3;NA;Hemirosette_plant;2.75;8.67;NA;30.7075;NA;3;20.745;NA;NA
15571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;meteorochory;NA;NA;NA;3;small_variation_(I);NA;4;2;small_variation_(I);NA;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;4.5;NA;NA;August;NA;NA;NA;NA;NA;archaeophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
15574;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;meteorochory;NA;NA;NA;2;small_variation_(I);NA;4;2;small_variation_(I);NA;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4.5;NA;NA;August;NA;NA;NA;NA;NA;young_species_(archaeophytes);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dysochory_endochory;NA;NA;weeds_and_ruderal_plants;3;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;3.5;NA;NA;NA;NA;NA;NA;NA;NA;young_species_(archaeophytes);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15582;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Exozoochory_Wind_dispersal;meteorochory;6;NA;NA;2;small_variation_(I);NA;4;2;small_variation_(I);9;NA;1.5;large_variation_(II);2;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4.5;NA;NA;July;Caryopsis;NA;NA;NA;NA;idiochorophytes_or_indigenes;panicle_of_spikelets;panicle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;wintergreen;NA;NA;NA;NA;2;NA;Indigenous;NA;NA;Chlorophyllian;NA;25;NA;NA;35;50;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Herbaceous
15600;5;2.5;NA;NA;>;Rooting_stems;Stem-derived_rhizomes;1;NA;NA;NA;generative_dispersule_germinule_one-seeded_generative_dispersule;NA;Exozoochory_Wind_dispersal;epichory_meteorochory;5;NA;fertilized_meadow_plants;2;small_variation_(I);NA;4;2;small_variation_(I);6;3;2.5;small_variation_(I);1;4;small_variation_(I);7;4;small_variation_(I);NA;salt_tolerant;NA;3;NA;400;July;Caryopsis;NA;NA;NA;NA;archaeophytes;panicle_of_spikelets;panicle;NA;NA;9.67;NA;411.9;-28.435;-1.25;254;0.041596239;NA;NA;NA;NA;NA;NA;15.9;2.97;partly_wintergreen;NA;NA;NA;NA;3;NA;Indigenous;NA;NA;Chlorophyllian;3;40;NA;65;35.45;100;NA;anemogamous;hermaphroditic_and_normal_sexual;Polycarpic;1.5;NA;NA;0.55;5.12;NA;1.9075;NA;0.98;22.98;no;Herbaceous
15607;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Exozoochory_Wind_dispersal;meteorochory;5;NA;NA;2;small_variation_(I);NA;3;2;small_variation_(I);8;NA;2;small_variation_(I);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;2.5;NA;NA;July;Caryopsis;NA;NA;NA;NA;idiochorophytes_or_indigenes;panicle_of_spikelets;panicle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;NA;NA;2;NA;Indigenous;NA;NA;Chlorophyllian;NA;20;NA;NA;30;40;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Herbaceous
