genus.species;Loo;K;Winfinity;tmax;tm;Lm;Temperature;length_at_mat;age_at_mat;BodyshapeI;BodyshapeII;Age_max;therm_pref;hermaphr;fecondation;movement;form;TL.1;SL;FL;HL;PAL;PDL;PPL;PPEL;ED;POL;BD;CH;CA;SnoutTipX;SnoutTipY;CaudalOriginX;CaudalOriginY;DorsalOriginX;DorsalOriginY;AnalOriginX;AnalOriginY;EyeFrontX;EyeFrontY;EyeEndX;EyeEndY;OpercleEndX;OpercleEndY;MaxDepthDorsalX;MaxDepthDorsalY;MaxDepthVentralX;MaxDepthVentralY;PectoralOriginX;PectoralOriginY;PelvicOriginX;PelvicOriginY;FLEndX;FLEndY;CaudalUpperX;CaudalUpperY;CaudalLowerX;CaudalLowerY;AspectRatio;habitat;feeding.mode;tl;fin.shape;AR;offspring.size;spawning.type
Neoraja_iberica;103.5431965;0.140511446;5023.295493;16.53429249;8.135706159;66.85285846;14.01643591;NA;NA;other;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;bathydemersal;benthivorous;3.5;pointed;NA;150;non-guarder
Neoraja_stehmanni;103.5431965;0.140511446;5023.295493;16.53429249;8.135706159;66.85285846;14.01643591;NA;NA;other;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neotrygon_annotata;108.6252251;0.144936658;4980.807682;12.10390495;4.796152692;50.96528889;20.34023962;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;798;798;798;198;NA;0;NA;NA;14;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neotrygon_kuhlii;106.6710047;0.14862551;4695.747186;11.83180295;4.788533309;50.44462909;20.43475752;27.1833333333333;NA;other;flattened;11.5;NA;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;714;NA;NA;NA;NA;457.5;282;NA;13.5;58;NA;NA;NA;13.5;224.5;NA;NA;466.5;239.5;NA;NA;71.5;229.5;85;232;NA;NA;NA;NA;NA;NA;NA;NA;295.5;207.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neotrygon_leylandi;108.6252251;0.144936658;4980.807682;12.10390495;4.796152692;50.96528889;20.34023962;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;846;846;846;167;NA;0;NA;NA;17;52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neotrygon_ningalooensis;108.6252251;0.144936658;4980.807682;12.10390495;4.796152692;50.96528889;20.34023962;NA;NA;other;flattened;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neotrygon_picta;108.6252251;0.144936658;4980.807682;12.10390495;4.796152692;50.96528889;20.34023962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_alisae;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;other (see remarks);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_azurea;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_fijiensis;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;other (see remarks);flattened;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_hirticauda;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_inusitata;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;other (see remarks);flattened;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_lira;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_longiventralis;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;other (see remarks);flattened;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_ochroderma;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_sapphira;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;other;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_sticta;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Notoraja_tobitukai;106.1787241;0.107508349;5960.867988;20.85908705;10.13552314;63.45144419;15.16058376;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Odontaspis_ferox;279.7849647;0.120803909;98184.08264;20.86683814;9.002174993;167.9634426;15.58101273;NA;NA;fusiform / normal;NA;NA;NA;dioecism;internal (oviduct);NA;NA;586;435;492;147;393;192;310;138;11;45;90;90;6180;28;227;463;227;220;227;421;227;73;229;84;229;175;227;230;186;230;276;166;227;338;227;520;227;608;189;608;279;1.31068;NA;NA;NA;NA;NA;NA;NA
Odontaspis_noronhai;279.7849647;0.120803909;98184.08264;20.86683814;9.002174993;167.9634426;15.58101273;325;NA;fusiform / normal;NA;NA;NA;dioecism;internal (oviduct);NA;NA;562;383;440;136;352;165;291;135;10;38;78;111;7456;43;234;426;234;208;234;395;234;86;227;86;237;179;234;264;203;264;281;178;234;334;234;483;234;604;171;604;282;1.65249;NA;NA;NA;NA;NA;NA;NA
Okamejei_acutispina;96.32294353;0.192609746;4088.816145;13.39091023;6.71937016;64.12867546;17.29137262;NA;NA;NA;NA;13.25;NA;dioecism;internal (oviduct);NA;NA;403;NA;NA;NA;NA;182;NA;195;7;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_arafurensis;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_boesemani;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;566;566;566;NA;NA;440;265;NA;20;79;NA;NA;NA;34;233;600;233;474;233;0;0;113;253;133;253;0;0;NA;NA;NA;NA;NA;NA;299;233;600;233;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_cairae;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;other;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_heemstrai;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_hollandi;52.1697693;0.504560973;618.7439116;5.869452297;2.747403261;37.35408794;21.59348237;NA;NA;NA;NA;NA;22;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_jensenae;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Okamejei_kenojei;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;3;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_leptoura;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_meerdervoortii;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_mengae;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_philipi;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Okamejei_pita;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Okamejei_porosa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Okamejei_schmidti;78.3781085;0.252377816;2157.502091;10.45827098;5.088947555;53.16128479;18.00403094;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orectolobus_floridus;162.0971554;0.140226532;23226.46453;22.91276844;8.708654854;101.8311633;18.1022198;NA;NA;elongated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orectolobus_halei;166.5698785;0.131268032;25150.20408;23.47226356;9.061134292;103.139527;17.89259995;NA;NA;NA;NA;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orectolobus_hutchinsi;162.0971554;0.140226532;23226.46453;22.91276844;8.708654854;101.8311633;18.1022198;NA;NA;elongated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orectolobus_japonicus;162.0971554;0.140226532;23226.46453;22.91276844;8.708654854;101.8311633;18.1022198;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orectolobus_leptolineatus;162.0971554;0.140226532;23226.46453;22.91276844;8.708654854;101.8311633;18.1022198;NA;NA;elongated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orectolobus_maculatus;189.9104997;0.130600966;37603.16833;25.30332983;9.535835302;118.9880683;18.15223065;NA;NA;elongated;NA;27;NA;dioecism;internal (oviduct);NA;NA;542;439;542;120;409;276;239;116;14;31;53;34;2982;54;206;493;206;330;206;463;206;85;197;99;197;174;206;259;178;259;231;170;206;293;206;596;206;578;186;578;220;0.387659;NA;NA;NA;NA;NA;NA;NA
Orectolobus_ornatus;117.3583855;0.17887949;8798.155973;18.89385077;7.023417121;76.51359604;18.38056653;NA;NA;elongated;NA;20;NA;dioecism;internal (oviduct);NA;NA;559;437;559;128;414;279;241;101;15;26;69;35;3341;41;214;478;214;320;214;455;214;67;205;82;205;169;214;232;190;232;259;142;214;282;214;600;214;579;202;579;237;0.366657;NA;NA;NA;NA;NA;NA;NA
Orectolobus_parvimaculatus;162.0971554;0.140226532;23226.46453;22.91276844;8.708654854;101.8311633;18.1022198;NA;NA;elongated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orectolobus_reticulatus;162.0971554;0.140226532;23226.46453;22.91276844;8.708654854;101.8311633;18.1022198;NA;NA;elongated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orectolobus_wardi;162.0971554;0.140226532;23226.46453;22.91276844;8.708654854;101.8311633;18.1022198;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;525;438;525;124;392;290;239;112;9;28;63;39;2708;59;223;497;223;349;223;451;223;88;205;97;205;183;223;247;185;247;248;171;223;298;223;584;223;578;191;578;230;0.561669;NA;NA;NA;NA;NA;NA;NA
Oxynotus_bruniensis;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;572;465;535;105;NA;103;364;109;22;12;68;47;8471;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.260772;NA;NA;NA;NA;NA;NA;NA
Oxynotus_caribbaeus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;559;409;472;109;NA;87;302;112;21;27;108;131;6617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.59347;NA;NA;NA;NA;NA;NA;NA
Oxynotus_centrina;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;602;514;NA;103;NA;116;384;103;15;12;131;114;7805;21;195;505;186;137;118;NA;NA;33;193;48;193;124;205;239;119;239;250;124;205;405;224;NA;NA;616;134;567;248;1.66509;bathydemersal;benthivorous;3.06;heterocercal;1.67;175;bearer
Oxynotus_japonicus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oxynotus_paradoxus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;548;457.5;NA;95.5;NA;120;345.5;97;15.5;19;121;99;5953.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.65662;NA;NA;NA;NA;NA;NA;NA
Paragaleus_leucolomatus;152.5720119;0.160297826;17203.94947;18.4592024;7.167565864;97.32412393;17.92715445;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paragaleus_pectoralis;152.5720119;0.160297826;17203.94947;18.4592024;7.167565864;97.32412393;17.92715445;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;559;455;470;118;358;158;261;112;13;35;63;52;3617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.747581;NA;NA;NA;NA;NA;NA;NA
Paragaleus_randalli;152.5720119;0.160297826;17203.94947;18.4592024;7.167565864;97.32412393;17.92715445;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;604;477;495;119;376;170;271;114;10;34;64;52;4234;14;117;480;121;184;98;390;144;48;119;58;118;133;137;182;100;182;164;128;153;285;157;509;147;605;115;513;167;0.63864;NA;NA;NA;NA;NA;NA;NA
Paragaleus_tengi;152.5720119;0.160297826;17203.94947;18.4592024;7.167565864;97.32412393;17.92715445;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;557;458;471;104;353;162;254;102;14;32;57;47;3106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.711204;NA;NA;NA;NA;NA;NA;NA
Parascyllium_collare;259.6234027;0.097390574;94524.93206;29.0769573;11.64114047;152.2823559;17.69512453;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;547;441;520;82;335;263;198;79;11;21;46;25;2838;40;213;481;213;303;213;375;213;61;214;72;214;122;213;178;193;178;239;119;213;238;213;560;213;553;205;553;230;0.220226;NA;NA;NA;NA;NA;NA;NA
Parascyllium_elongatum;259.6234027;0.097390574;94524.93206;29.0769573;11.64114047;152.2823559;17.69512453;NA;NA;elongated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Parascyllium_ferrugineum;259.6234027;0.097390574;94524.93206;29.0769573;11.64114047;152.2823559;17.69512453;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Parascyllium_sparsimaculatum;259.6234027;0.097390574;94524.93206;29.0769573;11.64114047;152.2823559;17.69512453;NA;NA;elongated;circular;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Parascyllium_variolatum;259.6234027;0.097390574;94524.93206;29.0769573;11.64114047;152.2823559;17.69512453;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
