Genus_Species;Genus;Species;comname;sciname;Anaerobic;Browsable;Calcerous;Coarse_Soil;Cold_Strat_Reqd;Fine_Soil;Fire_Tolerance;FrostFree_Days;Grazable;Height20yrs;HeightMax;max_pH;max_Precip;MediumSoil;min_pH;min_Precip;min_Temp;NitrFix;growthHabit;
Ampelopsis_cordata;Ampelopsis;cordata;heartleaf peppervine;Ampelopsis cordata Michx.;1;2;2;1;0;1;2;145;1;0.60960741282614;0.60960741282614;7.4;152.4;1;5.2;81.28;-22.2222222222222;0;Vine;
Amsinckia_lycopsoides;Amsinckia;lycopsoides;tarweed fiddleneck;Amsinckia lycopsoides Lehm.;0;1;1;0;0;0;0;170;1;NA;0.91441111923921;8.2;40.64;1;5.8;20.32;-33.3333333333333;0;Forb/herb;
Ananas_comosus;Ananas;comosus;pineapple;Ananas comosus (L.) Merr.;1;NA;NA;1;0;1;1;365;NA;NA;0.91441111923921;6;203.2;1;4;76.2;0;0;Forb/herb;
Anaphalis_margaritacea;Anaphalis;margaritacea;western pearly everlasting;Anaphalis margaritacea (L.) Benth.;0;1;1;0;1;0;0;120;1;NA;0.91441111923921;7.5;88.9;1;6;25.4;-41.6666666666667;0;Forb/herb;
Andropogon_gerardii;Andropogon;gerardii;big bluestem;Andropogon gerardii Vitman;2;3;3;1;0;1;3;155;3;NA;1.82882223847842;7.5;139.7;1;6;30.48;-41.6666666666667;0;Graminoid;
Andropogon_glomeratus;Andropogon;glomeratus;bushy bluestem;Andropogon glomeratus (Walt.) B.S.P.;3;2;0;1;0;1;2;160;1;NA;1.92026335040234;6.3;177.8;1;5;88.9;-30.5555555555556;0;Graminoid;
Andropogon_hallii;Andropogon;hallii;sand bluestem;Andropogon hallii Hack.;2;2;1;1;0;0;3;120;3;NA;1.85930260911973;8.4;76.2;0;5.6;25.4;-30.5555555555556;0;Graminoid;
Andropogon_ternarius;Andropogon;ternarius;splitbeard bluestem;Andropogon ternarius Michx.;0;3;2;1;0;0;2;140;3;NA;1.18873445501097;7.5;152.4;1;4;50.8;-27.7777777777778;0;Graminoid;
Andropogon_virginicus;Andropogon;virginicus;broomsedge bluestem;Andropogon virginicus L.;0;1;3;0;0;1;3;135;1;NA;0.91441111923921;7;114.3;1;4.9;76.2;-27.7777777777778;0;Graminoid;
Anemone_multifida;Anemone;multifida;Pacific anemone;Anemone multifida Poir.;0;1;0;1;1;0;1;120;1;NA;0.60960741282614;7.5;152.4;1;6;101.6;-30.5555555555556;0;Forb/herb;
Anemopsis_californica;Anemopsis;californica;yerba mansa;Anemopsis californica (Nutt.) Hook. & Arn.;3;NA;3;0;0;1;3;280;NA;NA;0.457205559619605;9;45.72;1;6.5;15.24;-5.55555555555556;0;Forb/herb;
Angelica_arguta;Angelica;arguta;Lyall's angelica;Angelica arguta Nutt.;3;NA;2;0;0;1;2;165;NA;NA;1.82882223847842;7.5;50.8;1;6.5;30.48;-27.7777777777778;0;Forb/herb;
Anisacanthus_thurberi;Anisacanthus;thurberi;Thurber's desert honeysuckle;Anisacanthus thurberi (Torr.) Gray;0;1;2;0;0;0;1;210;1;1.21921482565228;1.37161667885881;8.4;35.56;1;6.4;20.32;-19.4444444444444;0;Shrub;
Annona_muricata;Annona;muricata;soursop;Annona muricata L.;0;2;2;1;0;1;0;365;1;6.0960741282614;6.0960741282614;7;228.6;1;5;152.4;-8.33333333333333;0;Tree;
Antennaria_anaphaloides;Antennaria;anaphaloides;pearly pussytoes;Antennaria anaphaloides Rydb.;0;1;1;0;0;0;2;120;1;NA;0.762009266032675;7.9;50.8;1;5.8;35.56;-36.1111111111111;0;Forb/herb;
Antennaria_corymbosa;Antennaria;corymbosa;flat-top pussytoes;Antennaria corymbosa E. Nels.;2;1;2;0;1;0;3;120;NA;NA;0.30480370641307;8;152.4;1;6;45.72;-27.7777777777778;0;Forb/herb;
Antennaria_dimorpha;Antennaria;dimorpha;low pussytoes;Antennaria dimorpha (Nutt.) Torr. & Gray;0;1;NA;1;0;0;3;120;1;NA;0.060960741282614;7.8;101.6;1;5.8;30.48;-38.8888888888889;0;Subshrub;
Antennaria_luzuloides;Antennaria;luzuloides;rush pussytoes;Antennaria luzuloides Torr. & Gray;1;1;2;1;1;0;3;90;NA;0.60960741282614;0.60960741282614;7.4;71.12;1;5.4;35.56;-36.1111111111111;0;Subshrub;
Antennaria_microphylla;Antennaria;microphylla;littleleaf pussytoes;Antennaria microphylla Rydb.;0;1;NA;0;0;1;3;90;1;NA;0.30480370641307;7.8;101.6;1;5.9;30.48;-38.8888888888889;0;Forb/herb;
Antennaria_neglecta;Antennaria;neglecta;field pussytoes;Antennaria neglecta Greene;0;1;2;0;0;1;3;90;1;NA;0.30480370641307;7.5;152.4;1;5.5;27.94;-38.8888888888889;0;Forb/herb;
Apios_americana;Apios;americana;groundnut;Apios americana Medik.;3;2;3;1;0;1;1;140;2;NA;0.30480370641307;7.5;139.7;1;6;71.12;-30.5555555555556;NA;Vine;
Apocynum_cannabinum;Apocynum;cannabinum;Indianhemp;Apocynum cannabinum L.;2;1;2;1;0;1;0;100;1;NA;1.00585223116313;7;152.4;1;4.5;38.1;-41.6666666666667;0;Forb/herb;
Aquilegia_formosa;Aquilegia;formosa;western columbine;Aquilegia formosa Fisch. ex DC.;1;3;1;1;0;0;3;100;3;NA;0.91441111923921;7.5;152.4;1;6;38.1;-30.5555555555556;0;Forb/herb;
Arabis_divaricarpa;Arabis;divaricarpa;spreadingpod rockcress;Arabis divaricarpa A. Nels. (pro sp.);0;1;2;1;0;0;2;80;1;NA;0.91441111923921;7;127;1;5;71.12;-33.3333333333333;0;Forb/herb;
Arabis_drummondii;Arabis;drummondii;Drummond's rockcress;Arabis drummondii Gray;1;NA;2;1;0;0;1;60;NA;NA;0.60960741282614;7.4;152.4;1;5.4;38.1;-38.8888888888889;0;Forb/herb;
Arabis_holboellii;Arabis;holboellii;Holboell's rockcress;Arabis holboellii Hornem.;0;NA;2;1;0;0;1;60;NA;NA;0.60960741282614;7.4;152.4;1;5.4;35.56;-36.1111111111111;0;Forb/herb;
Aralia_nudicaulis;Aralia;nudicaulis;wild sarsaparilla;Aralia nudicaulis L.;0;1;2;1;1;1;2;85;1;NA;0.457205559619605;7.2;127;1;5;81.28;-38.8888888888889;0;Subshrub;
Aralia_spinosa;Aralia;spinosa;devil's walkingstick;Aralia spinosa L.;1;2;3;1;1;1;3;160;1;6.0960741282614;6.0960741282614;7.2;152.4;1;7.2;88.9;-27.7777777777778;0;Tree;
Arbutus_arizonica;Arbutus;arizonica;Arizona madrone;Arbutus arizonica (Gray) Sarg.;0;NA;2;1;0;0;1;290;NA;6.0960741282614;13.7161667885881;8.4;30.48;1;6.4;15.24;-13.8888888888889;0;Tree;
Arbutus_menziesii;Arbutus;menziesii;Pacific madrone;Arbutus menziesii Pursh;0;1;1;1;1;0;2;200;1;7.62009266032675;24.3842965130456;7;203.2;1;4.5;45.72;-21.1111111111111;0;Tree;
Arctagrostis_latifolia;Arctagrostis;latifolia;wideleaf polargrass;Arctagrostis latifolia (R. Br.) Griseb.;3;2;1;1;0;1;3;90;1;NA;0.548646671543526;7;152.4;1;4.7;76.2;-41.6666666666667;0;Graminoid;
Arctostaphylos_columbiana;Arctostaphylos;columbiana;hairy manzanita;Arctostaphylos columbiana Piper;0;1;0;1;0;1;0;300;1;6.0960741282614;1.82882223847842;5;88.9;1;5;33.02;-13.8888888888889;0;Tree;
Arctostaphylos_glauca;Arctostaphylos;glauca;bigberry manzanita;Arctostaphylos glauca Lindl.;0;1;1;1;1;0;1;260;NA;3.0480370641307;5.48646671543526;7;40.64;1;5.9;20.32;-11.1111111111111;0;Tree;
Arctostaphylos_manzanita;Arctostaphylos;manzanita;whiteleaf manzanita;Arctostaphylos manzanita Parry;0;1;2;1;1;0;3;120;1;1.82882223847842;2.43842965130456;7.3;152.4;1;5.5;35.56;-30.5555555555556;0;Shrub;
Arctostaphylos_patula;Arctostaphylos;patula;greenleaf manzanita;Arctostaphylos patula Greene;0;2;3;1;1;1;3;120;1;1.52401853206535;1.52401853206535;7.9;127;1;6;35.56;-33.3333333333333;0;Shrub;
Arctostaphylos_pungens;Arctostaphylos;pungens;pointleaf manzanita;Arctostaphylos pungens Kunth;0;1;1;1;1;0;1;300;NA;1.82882223847842;3.65764447695684;7;45.72;1;5.7;20.32;-5.55555555555556;0;Shrub;
Arctostaphylos_uva-ursi;Arctostaphylos;uva-ursi;kinnikinnick;Arctostaphylos uva-ursi (L.) Spreng.;0;1;2;1;1;0;1;140;1;NA;0.152401853206535;8;114.3;1;5.5;35.56;-36.1111111111111;0;Subshrub;
Arenaria_kingii;Arenaria;kingii;King's sandwort;Arenaria kingii (S. Wats.) M.E. Jones;0;1;2;0;0;1;1;120;1;NA;0.213362594489149;8;50.8;1;5.9;20.32;-33.3333333333333;0;Subshrub;
Argemone_pleiacantha;Argemone;pleiacantha;southwestern pricklypoppy;Argemone pleiacantha Greene ssp. pinnatisecta G.B. Ownbey;0;NA;2;1;0;0;1;200;NA;NA;0.182882223847842;9;30.48;1;7;15.24;-13.8888888888889;0;Forb/herb;
Argemone_polyanthemos;Argemone;polyanthemos;crested pricklypoppy;Argemone polyanthemos (Fedde) G.B. Ownbey;0;1;3;1;0;0;0;140;1;0.30480370641307;0.91441111923921;8.5;38.1;1;7;25.4;-30.5555555555556;0;Forb/herb;
Argentina_anserina;Argentina;anserina;silverweed cinquefoil;Argentina anserina (L.) Rydb.;2;2;2;1;1;1;2;200;2;NA;0.152401853206535;8;101.6;1;7;27.94;-30.5555555555556;0;Forb/herb;
Arisaema_triphyllum;Arisaema;triphyllum;Jack in the pulpit;Arisaema triphyllum (L.) Schott;2;1;2;1;0;0;1;175;1;NA;0.457205559619605;7;127;1;4.8;86.36;-27.7777777777778;0;Forb/herb;
Aristida_arizonica;Aristida;arizonica;Arizona threeawn;Aristida arizonica Vasey;0;2;1;1;0;0;1;160;2;NA;0.60960741282614;7.5;38.1;0;5.5;5.08;-19.4444444444444;0;Graminoid;
Aristida_divaricata;Aristida;divaricata;poverty threeawn;Aristida divaricata Humb. & Bonpl. ex Willd.;0;1;2;1;0;0;3;180;3;NA;0.396244818336991;6.5;114.3;1;4.5;17.78;-22.2222222222222;0;Graminoid;
Aristida_purpurea;Aristida;purpurea;Fendler threeawn;Aristida purpurea Nutt. var. longiseta (Steud.) Vasey;0;2;1;1;0;0;2;165;2;NA;0.426725188978298;7.5;38.1;1;5.5;5.08;-36.1111111111111;0;Graminoid;
Aristida_stricta;Aristida;stricta;pineland threeawn;Aristida stricta Michx.;0;2;1;1;0;0;3;200;2;NA;1.18873445501097;6.5;165.1;1;4;91.44;-13.8888888888889;0;Graminoid;
Armeria_maritima;Armeria;maritima;thrift seapink;Armeria maritima (P. Mill.) Willd.;0;1;1;1;0;0;3;110;1;NA;0.274323335771763;7.5;152.4;1;4.7;81.28;-33.3333333333333;0;Subshrub;
Arnica_amplexicaulis;Arnica;amplexicaulis;clasping arnica;Arnica amplexicaulis Nutt.;3;1;2;1;0;0;1;100;1;NA;0.762009266032675;7.3;101.6;1;6;50.8;-30.5555555555556;0;Forb/herb;
Arnica_chamissonis;Arnica;chamissonis;Chamisso arnica;Arnica chamissonis Less.;3;1;2;1;0;0;1;90;1;NA;0.762009266032675;7.2;60.96;1;6;35.56;-36.1111111111111;0;Forb/herb;
Arnica_cordifolia;Arnica;cordifolia;heartleaf arnica;Arnica cordifolia Hook.;0;1;1;1;1;1;3;130;1;NA;0.457205559619605;8;88.9;1;6;25.4;-33.3333333333333;0;Forb/herb;
Arnica_diversifolia;Arnica;diversifolia;rayless arnica;Arnica diversifolia Greene (pro sp.);3;NA;1;1;0;0;3;125;NA;NA;0.365764447695684;7.8;60.96;1;6.3;30.48;-30.5555555555556;0;Forb/herb;
Arnica_fulgens;Arnica;fulgens;foothill arnica;Arnica fulgens Pursh;1;1;2;0;0;0;2;100;1;NA;0.60960741282614;9;152.4;1;6.2;40.64;-33.3333333333333;0;Forb/herb;
Arnica_latifolia;Arnica;latifolia;broadleaf arnica;Arnica latifolia Bong.;3;1;2;1;0;0;1;90;1;NA;0.60960741282614;7.2;101.6;1;6;35.56;-36.1111111111111;0;Forb/herb;
Arnica_longifolia;Arnica;longifolia;spearleaf arnica;Arnica longifolia D.C. Eat.;3;1;2;1;0;1;2;100;1;NA;0.60960741282614;8;152.4;1;6;40.64;-36.1111111111111;0;Forb/herb;
Arnica_mollis;Arnica;mollis;hairy arnica;Arnica mollis Hook.;2;1;2;1;0;0;1;80;1;NA;0.60960741282614;7;254;1;5;25.4;-36.1111111111111;0;Forb/herb;
Arrhenatherum_elatius;Arrhenatherum;elatius;tall oatgrass;Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl;0;2;3;1;0;1;3;145;3;NA;1.21921482565228;7.3;114.3;1;5.3;81.28;-41.6666666666667;0;Graminoid;
Artemisia_arbuscula;Artemisia;arbuscula;little sagebrush;Artemisia arbuscula Nutt.;0;1;3;1;0;1;1;90;1;0.60960741282614;0.60960741282614;8.6;50.8;1;5.5;30.48;-41.6666666666667;0;Subshrub;
Artemisia_cana;Artemisia;cana;silver sagebrush;Artemisia cana Pursh;0;2;2;1;0;1;3;90;1;1.52401853206535;1.52401853206535;9;101.6;1;5.2;20.32;-41.6666666666667;0;Subshrub;
Artemisia_frigida;Artemisia;frigida;prairie sagewort;Artemisia frigida Willd.;1;3;3;1;0;1;2;90;3;0.60960741282614;0.60960741282614;9;101.6;1;7;25.4;-41.6666666666667;0;Subshrub;
Artemisia_furcata;Artemisia;furcata;forked wormwood;Artemisia furcata Bieb. var. heterophylla (Bess.) Hultén;1;1;2;1;1;0;1;100;1;1.21921482565228;1.21921482565228;8;71.12;1;6.5;35.56;-27.7777777777778;0;Forb/herb;
Artemisia_ludoviciana;Artemisia;ludoviciana;white sagebrush;Artemisia ludoviciana Nutt.;0;2;3;1;1;1;3;100;1;0.60960741282614;0.60960741282614;7.5;101.6;1;6;25.4;-38.8888888888889;0;Subshrub;
Artemisia_nova;Artemisia;nova;black sagebrush;Artemisia nova A. Nels.;0;2;3;1;0;1;1;150;1;0.60960741282614;0.60960741282614;8.5;50.8;1;7;15.24;-36.1111111111111;0;Subshrub;
Artemisia_rigida;Artemisia;rigida;scabland sagebrush;Artemisia rigida (Nutt.) Gray;0;2;3;1;0;1;NA;70;2;0.60960741282614;0.60960741282614;8.5;152.4;1;6.5;25.4;-41.6666666666667;0;Subshrub;
Artemisia_tridentata;Artemisia;tridentata;big sagebrush;Artemisia tridentata Nutt.;0;1;3;0;0;0;3;90;1;0.91441111923921;1.21921482565228;8.2;40.64;1;6;15.24;-41.6666666666667;0;Tree;
Artemisia_tridentata;Artemisia;tridentata;basin big sagebrush;Artemisia tridentata Nutt. ssp. tridentata;0;2;3;1;0;1;1;90;1;2.74323335771763;2.74323335771763;8.5;88.9;1;6.5;15.24;-25;0;Tree;
Artemisia_tridentata;Artemisia;tridentata;mountain big sagebrush;Artemisia tridentata Nutt. ssp. vaseyana (Rydb.) Beetle;0;2;3;0;0;0;1;90;1;1.21921482565228;1.21921482565228;8.5;45.72;1;6;35.56;-36.1111111111111;0;Tree;
Artemisia_tridentata;Artemisia;tridentata;Wyoming big sagebrush;Artemisia tridentata Nutt. ssp. wyomingensis Beetle & Young;0;2;3;1;0;1;1;90;1;0.91441111923921;0.91441111923921;8.5;50.8;1;6;20.32;-36.1111111111111;0;Tree;
Artemisia_tripartita;Artemisia;tripartita;threetip sagebrush;Artemisia tripartita Rydb.;0;2;3;1;0;1;1;90;1;0.30480370641307;1.21921482565228;8.5;88.9;1;6;15.24;-41.6666666666667;0;Shrub;
Artocarpus_altilis;Artocarpus;altilis;breadfruit;Artocarpus altilis (Parkinson) Fosberg;1;1;2;1;0;1;0;365;1;18.2882223847842;18.2882223847842;7;254;1;4;152.4;-8.33333333333333;0;Tree;
Arundinaria_gigantea;Arundinaria;gigantea;giant cane;Arundinaria gigantea (Walt.) Muhl.;2;2;1;1;0;1;3;180;2;NA;7.62009266032675;6.9;254;1;5;60.96;-30.5555555555556;0;Subshrub;
Arundinaria_gigantea;Arundinaria;gigantea;switchcane;Arundinaria gigantea (Walt.) Muhl. ssp. tecta (Walt.) McClure;1;3;0;0;0;1;3;250;3;NA;7.62009266032675;7;152.4;1;4.5;114.3;-19.4444444444444;0;Subshrub;
Arundo_donax;Arundo;donax;giant reed;Arundo donax L.;2;1;1;0;0;1;3;220;1;NA;2.74323335771763;7;165.1;1;4.8;88.9;-13.8888888888889;0;Subshrub;
Asclepias_incarnata;Asclepias;incarnata;swamp milkweed;Asclepias incarnata L.;3;NA;2;0;0;1;1;107;1;NA;1.49353816142404;8;165.1;1;5;38.1;-38.8888888888889;0;Forb/herb;
Asclepias_speciosa;Asclepias;speciosa;showy milkweed;Asclepias speciosa Torr.;1;NA;2;1;0;1;3;90;NA;NA;1.82882223847842;7;76.2;1;5;40.64;-36.1111111111111;0;Forb/herb;
Asclepias_tuberosa;Asclepias;tuberosa;butterfly milkweed;Asclepias tuberosa L.;0;1;2;1;0;0;3;135;1;NA;0.60960741282614;6.8;114.3;1;4.8;71.12;-36.1111111111111;0;Forb/herb;
Asimina_triloba;Asimina;triloba;pawpaw;Asimina triloba (L.) Dunal;1;1;2;1;1;0;2;160;1;7.62009266032675;7.62009266032675;7.2;152.4;1;5.1;22.86;-31.6666666666667;0;Tree;
Aster_alpinus;Aster;alpinus;alpine aster;Aster alpinus L.;0;1;1;0;0;1;2;90;1;NA;0.091441111923921;7.5;91.44;1;6;45.72;-33.3333333333333;0;Forb/herb;
Astragalus_agrestis;Astragalus;agrestis;purple milkvetch;Astragalus agrestis Dougl. ex G. Don;2;2;1;0;0;0;3;175;2;NA;0.30480370641307;7.7;101.6;1;6.3;20.32;-36.1111111111111;NA;Forb/herb;
Astragalus_canadensis;Astragalus;canadensis;Canadian milkvetch;Astragalus canadensis L.;2;1;1;0;0;0;3;175;1;NA;0.152401853206535;8;127;1;6;50.8;-38.8888888888889;0;Forb/herb;
Astragalus_cicer;Astragalus;cicer;cicer milkvetch;Astragalus cicer L.;0;2;2;0;0;1;2;120;2;0.60960741282614;0.60960741282614;8.2;152.4;1;6;45.72;-41.6666666666667;3;Forb/herb;
Astragalus_curvicarpus;Astragalus;curvicarpus;curvepod milkvetch;Astragalus curvicarpus (Heller) J.F. Macbr.;0;1;2;1;0;0;3;120;1;NA;0.121921482565228;8;152.4;1;7;25.4;-30.5555555555556;1;Forb/herb;
Astragalus_filipes;Astragalus;filipes;basalt milkvetch;Astragalus filipes Torr. ex Gray;0;2;2;1;0;0;2;120;1;NA;0.60960741282614;7.3;40.64;1;5.8;25.4;-30.5555555555556;NA;Forb/herb;
Astragalus_lentiginosus;Astragalus;lentiginosus;freckled milkvetch;Astragalus lentiginosus Dougl. ex Hook.;0;1;2;1;0;1;2;100;NA;NA;0.426725188978298;7.4;40.64;1;5.7;25.4;-33.3333333333333;NA;Forb/herb;
Astragalus_mollissimus;Astragalus;mollissimus;woolly locoweed;Astragalus mollissimus Torr. var. mollissimus;0;1;2;1;0;1;2;100;NA;NA;0.60960741282614;7.5;76.2;1;5.6;30.48;-33.3333333333333;NA;Forb/herb;
Astragalus_purshii;Astragalus;purshii;woollypod milkvetch;Astragalus purshii Dougl. ex Hook.;0;1;2;1;0;0;2;80;1;NA;0.182882223847842;7.5;50.8;1;5.6;25.4;-36.1111111111111;NA;Forb/herb;
Athyrium_filix-femina;Athyrium;filix-femina;common ladyfern;Athyrium filix-femina (L.) Roth;1;NA;1;0;0;0;1;80;NA;NA;0.91441111923921;7;152.4;1;4.5;76.2;-38.8888888888889;0;Forb/herb;
Atriplex_aptera;Atriplex;aptera;moundscale;Atriplex aptera A. Nels. (pro sp.);0;3;3;1;0;1;3;90;2;0.91441111923921;0.91441111923921;9;45.72;1;6.6;30.48;-38.8888888888889;0;Subshrub;
Atriplex_canescens;Atriplex;canescens;fourwing saltbush;Atriplex canescens (Pursh) Nutt.;0;3;3;1;0;1;3;240;2;1.52401853206535;2.74323335771763;9;45.72;1;6.6;17.78;-13.8888888888889;0;Shrub;
Atriplex_confertifolia;Atriplex;confertifolia;shadscale saltbush;Atriplex confertifolia (Torr. & Frém.) S. Wats.;0;3;3;1;0;1;1;165;3;0.91441111923921;0.91441111923921;9;30.48;1;7.5;10.16;-38.8888888888889;0;Subshrub;
Atriplex_falcata;Atriplex;falcata;sickle saltbush;Atriplex falcata (M.E. Jones) Standl.;0;3;3;1;0;1;3;100;3;0.60960741282614;0.60960741282614;9;30.48;1;6.6;12.7;-38.8888888888889;0;Subshrub;
Atriplex_gardneri;Atriplex;gardneri;Gardner's saltbush;Atriplex gardneri (Moq.) D. Dietr.;0;3;3;1;1;1;3;110;1;1.21921482565228;1.21921482565228;9;30.48;1;6.6;12.7;-38.8888888888889;0;Subshrub;
Atriplex_lentiformis;Atriplex;lentiformis;big saltbush;Atriplex lentiformis (Torr.) S. Wats.;0;2;3;0;0;0;3;150;1;3.0480370641307;3.0480370641307;10;25.4;1;7;15.24;-22.2222222222222;0;Subshrub;
Atriplex_nummularia;Atriplex;nummularia;bluegreen saltbush;Atriplex nummularia Lindl.;0;2;3;1;0;0;3;150;1;2.74323335771763;2.74323335771763;9;43.18;1;6;17.78;-22.2222222222222;0;Shrub;
Atriplex_polycarpa;Atriplex;polycarpa;cattle saltbush;Atriplex polycarpa (Torr.) S. Wats.;0;1;3;1;0;0;1;170;1;1.82882223847842;1.82882223847842;9;30.48;1;7.5;7.62;-13.8888888888889;0;Shrub;
Atriplex_semibaccata;Atriplex;semibaccata;Australian saltbush;Atriplex semibaccata R. Br.;0;1;3;0;0;1;0;165;1;0;0.152401853206535;8.5;40.64;1;7;20.32;-13.8888888888889;0;Subshrub;
Avena_fatua;Avena;fatua;wild oat;Avena fatua L.;0;3;3;1;0;1;1;100;3;NA;1.21921482565228;7.5;60.96;1;6;15.24;-30.5555555555556;0;Graminoid;
Avena_sativa;Avena;sativa;common oat;Avena sativa L.;1;2;1;1;0;1;0;90;3;NA;0.60960741282614;8.5;165.1;1;5.3;63.5;-30.5555555555556;0;Graminoid;
Axonopus_compressus;Axonopus;compressus;broadleaf carpetgrass;Axonopus compressus (Sw.) Beauv.;1;1;0;0;1;1;2;210;1;NA;0.30480370641307;7;254;1;4.5;101.6;-19.4444444444444;0;Graminoid;
Baccharis_angustifolia;Baccharis;angustifolia;saltwater false willow;Baccharis angustifolia Michx.;3;1;2;1;0;1;1;200;1;NA;3.99292855401122;7.5;152.4;1;5;114.3;-11.1111111111111;0;Shrub;
Baccharis_halimifolia;Baccharis;halimifolia;eastern baccharis;Baccharis halimifolia L.;3;NA;1;1;0;1;2;180;NA;3.0480370641307;3.0480370641307;7.8;152.4;1;5.5;91.44;-19.4444444444444;0;Tree;
Baccharis_pilularis;Baccharis;pilularis;coyotebrush;Baccharis pilularis DC.;0;1;2;1;0;0;3;120;1;0.91441111923921;0.91441111923921;7.2;101.6;1;5.5;25.4;-13.8888888888889;0;Subshrub;
Baccharis_salicifolia;Baccharis;salicifolia;mule's fat;Baccharis salicifolia (Ruiz & Pavón) Pers.;1;1;3;1;0;1;2;160;1;3.0480370641307;3.0480370641307;8.5;45.72;1;7;25.4;-19.4444444444444;0;Shrub;
Baccharis_sarothroides;Baccharis;sarothroides;desertbroom;Baccharis sarothroides Gray;1;1;3;1;0;1;0;240;1;3.65764447695684;3.65764447695684;8.5;25.4;1;7;5.08;-2.22222222222222;0;Shrub;
Bacopa_rotundifolia;Bacopa;rotundifolia;disk waterhyssop;Bacopa rotundifolia (Michx.) Wettst.;3;NA;1;0;0;1;0;120;1;NA;0.030480370641307;7.8;165.1;1;5.4;60.96;-36.1111111111111;0;Forb/herb;
Balsamorhiza_careyana;Balsamorhiza;careyana;Carey's balsamroot;Balsamorhiza careyana Gray;0;NA;2;1;1;0;2;130;1;NA;0.762009266032675;9;50.8;1;6.6;15.24;-25;0;Forb/herb;
Balsamorhiza_hookeri;Balsamorhiza;hookeri;Hooker's balsamroot;Balsamorhiza hookeri (Hook.) Nutt.;0;NA;2;1;1;1;2;120;1;NA;0.30480370641307;9;50.8;1;6.6;22.86;-27.7777777777778;0;Forb/herb;
Balsamorhiza_hookeri;Balsamorhiza;hookeri;hairy balsamroot;Balsamorhiza hookeri (Hook.) Nutt. var. hirsuta (Nutt.) A. Nels.;0;NA;2;1;1;1;2;110;1;NA;0.335284077054377;9;50.8;1;6.6;22.86;-27.7777777777778;0;Forb/herb;
Balsamorhiza_macrophylla;Balsamorhiza;macrophylla;cutleaf balsamroot;Balsamorhiza macrophylla Nutt.;1;NA;2;1;1;1;2;100;2;NA;0.60960741282614;8.6;101.6;1;6.3;35.56;-30.5555555555556;0;Forb/herb;
Balsamorhiza_sagittata;Balsamorhiza;sagittata;arrowleaf balsamroot;Balsamorhiza sagittata (Pursh) Nutt.;0;3;3;0;1;1;3;150;2;NA;0.60960741282614;8;63.5;1;6.5;20.32;-38.8888888888889;0;Forb/herb;
Balsamorhiza_serrata;Balsamorhiza;serrata;serrate balsamroot;Balsamorhiza serrata A. Nels. & J.F. Macbr.;0;1;1;1;0;0;3;140;1;NA;0.30480370641307;7;71.12;1;5.8;40.64;-33.3333333333333;0;Forb/herb;
Bambusa_vulgaris;Bambusa;vulgaris;common bamboo;Bambusa vulgaris Schrad. ex J.C. Wendl.;2;1;2;1;0;1;1;365;1;NA;15.2401853206535;7;254;1;4;152.4;-8.33333333333333;0;Tree;
Baptisia_tinctoria;Baptisia;tinctoria;horseflyweed;Baptisia tinctoria (L.) R. Br. ex Ait. f.;0;2;3;1;0;0;3;190;1;NA;0.762009266032675;7;152.4;1;5.8;88.9;-16.6666666666667;0;Forb/herb;
Bassia_hyssopifolia;Bassia;hyssopifolia;fivehorn smotherweed;Bassia hyssopifolia (Pallas) Kuntz;2;NA;3;0;0;1;0;135;NA;NA;0.243842965130456;9.1;60.96;1;6.5;17.78;11.1111111111111;0;Forb/herb;
Batis_maritima;Batis;maritima;turtleweed;Batis maritima L.;2;NA;2;1;0;1;NA;200;1;NA;0.030480370641307;7.9;152.4;1;4;71.12;-8.33333333333333;0;Subshrub;
Beckmannia_syzigachne;Beckmannia;syzigachne;American sloughgrass;Beckmannia syzigachne (Steud.) Fern.;3;2;1;0;0;1;3;100;1;NA;0.91441111923921;7.5;152.4;1;5.5;76.2;-36.1111111111111;0;Graminoid;
Berberis_fendleri;Berberis;fendleri;Colorado barberry;Berberis fendleri Gray;0;NA;3;1;1;0;2;185;NA;1.82882223847842;1.82882223847842;8.5;101.6;1;6;25.4;-27.7777777777778;0;Shrub;
Berberis_thunbergii;Berberis;thunbergii;Japanese barberry;Berberis thunbergii DC.;0;1;0;1;1;1;0;180;1;1.82882223847842;1.82882223847842;7.2;152.4;1;5.5;76.2;-33.3333333333333;0;Shrub;
Berlandiera_lyrata;Berlandiera;lyrata;lyreleaf greeneyes;Berlandiera lyrata Benth.;0;NA;3;0;0;1;1;150;NA;NA;1.21921482565228;9.5;81.28;1;6.5;30.48;-30.5555555555556;0;Forb/herb;
Berula_erecta;Berula;erecta;cutleaf waterparsnip;Berula erecta (Huds.) Coville;3;NA;1;0;0;1;3;85;NA;NA;0.853450377956596;6.9;152.4;1;4.9;40.64;-36.1111111111111;0;Forb/herb;
Betula_alleghaniensis;Betula;alleghaniensis;yellow birch;Betula alleghaniensis Britt.;1;2;1;1;1;1;1;60;1;7.62009266032675;30.480370641307;7.4;180.34;1;4.5;45.72;-43.8888888888889;0;Tree;
Betula_lenta;Betula;lenta;sweet birch;Betula lenta L.;0;2;1;1;1;0;1;90;1;4.57205559619605;18.2882223847842;6.8;157.48;1;3.6;73.66;-36.1111111111111;0;Tree;
